[LOG] INFO [IExchangeSimulator::setLoggerLogFile] Logger log file set to: RegressionTests/Baseline/ZeroIntelligenceSimulatorSimpleSantaFeModelLargeTime.baseline.txt
[LOG] INFO Lobster messages:
    time,    type,     oid,     qty,      px,     dir
10090000,       1, 9960000,       4,10130000,       1, 9950000,       4,10160000,       2, 9940000,       1,10180000,       4, 9930000,       3,10190000,      15, 9920000,       2
10090000,       1, 9960000,       4,10130000,       1, 9950000,       4,10160000,       2, 9940000,       1,10180000,       4, 9930000,       3,10190000,      15, 9920000,       2
10090000,       1, 9960000,       4,10130000,       1, 9950000,       4,10160000,       2, 9940000,       1,10180000,       4, 9930000,       3,10190000,      15, 9920000,       2
10090000,       1, 9960000,       4,10130000,       2, 9950000,       4,10160000,       2, 9940000,       1,10180000,       4, 9930000,       3,10190000,      15, 9920000,       2
10090000,       1, 9960000,       4,10130000,       2, 9950000,       4,10160000,       2, 9940000,       1,10180000,       4, 9930000,       3,10190000,      15, 9920000,       2
10130000,       2, 9960000,       4,10160000,       2, 9950000,       4,10180000,       4, 9940000,       1,10190000,      15, 9930000,       3,10200000,       2, 9920000,       2
10130000,       2, 9960000,       4,10160000,       2, 9950000,       4,10180000,       4, 9940000,       1,10190000,      14, 9930000,       3,10200000,       2, 9920000,       2
10130000,       2, 9960000,       4,10160000,       2, 9950000,       4,10180000,       4, 9940000,       1,10190000,      14, 9930000,       3,10200000,       2, 9920000,       2
10130000,       2, 9960000,       4,10160000,       2, 9950000,       4,10180000,       4, 9940000,       1,10190000,      14, 9930000,       3,10200000,       2, 9920000,       3
10130000,       1, 9960000,       4,10160000,       2, 9950000,       4,10180000,       4, 9940000,       1,10190000,      14, 9930000,       3,10200000,       2, 9920000,       3
10130000,       1, 9960000,       4,10160000,       2, 9950000,       4,10180000,       4, 9940000,       1,10190000,      14, 9930000,       3,10200000,       3, 9920000,       3
10130000,       1, 9960000,       3,10160000,       2, 9950000,       4,10180000,       4, 9940000,       1,10190000,      14, 9930000,       3,10200000,       3, 9920000,       3
10160000,       2, 9960000,       3,10180000,       4, 9950000,       4,10190000,      14, 9940000,       1,10200000,       3, 9930000,       3,10210000,       3, 9920000,       3
 9990000,       1, 9960000,       3,10160000,       2, 9950000,       4,10180000,       4, 9940000,       1,10190000,      14, 9930000,       3,10200000,       3, 9920000,       3
 9990000,       1, 9960000,       2,10160000,       2, 9950000,       4,10180000,       4, 9940000,       1,10190000,      14, 9930000,       3,10200000,       3, 9920000,       3
10160000,       2, 9960000,       2,10180000,       4, 9950000,       4,10190000,      14, 9940000,       1,10200000,       3, 9930000,       3,10210000,       3, 9920000,       3
10160000,       2, 9960000,       2,10180000,       4, 9950000,       4,10190000,      14, 9940000,       1,10200000,       3, 9930000,       3,10210000,       3, 9920000,       3
10120000,       1, 9960000,       2,10160000,       2, 9950000,       4,10180000,       4, 9940000,       1,10190000,      14, 9930000,       3,10200000,       3, 9920000,       3
10120000,       1, 9960000,       2,10160000,       2, 9950000,       4,10180000,       4, 9940000,       1,10190000,      15, 9930000,       3,10200000,       3, 9920000,       3
10120000,       1,10000000,       1,10160000,       2, 9960000,       2,10180000,       4, 9950000,       4,10190000,      15, 9940000,       1,10200000,       3, 9930000,       3
10120000,       1,10000000,       1,10160000,       2, 9960000,       2,10180000,       4, 9950000,       4,10190000,      15, 9940000,       1,10200000,       4, 9930000,       3
10160000,       2,10000000,       1,10180000,       4, 9960000,       2,10190000,      15, 9950000,       4,10200000,       4, 9940000,       1,10210000,       3, 9930000,       3
10160000,       2,10000000,       1,10180000,       4, 9960000,       2,10190000,      15, 9950000,       4,10200000,       4, 9940000,       1,10210000,       3, 9930000,       3
10080000,       1,10000000,       1,10160000,       2, 9960000,       2,10180000,       4, 9950000,       4,10190000,      15, 9940000,       1,10200000,       4, 9930000,       3
10080000,       1,10000000,       1,10160000,       2, 9960000,       2,10180000,       4, 9950000,       4,10190000,      15, 9940000,       1,10200000,       4, 9930000,       3
10080000,       1,10000000,       1,10160000,       2, 9960000,       2,10180000,       4, 9950000,       4,10190000,      15, 9940000,       1,10200000,       4, 9930000,       3
10030000,       1,10000000,       1,10080000,       1, 9960000,       2,10160000,       2, 9950000,       4,10180000,       4, 9940000,       1,10190000,      15, 9930000,       3
10030000,       1,10010000,       1,10080000,       1,10000000,       1,10160000,       2, 9960000,       2,10180000,       4, 9950000,       4,10190000,      15, 9940000,       1
10080000,       1,10010000,       1,10160000,       2,10000000,       1,10180000,       4, 9960000,       2,10190000,      15, 9950000,       4,10200000,       4, 9940000,       1
10080000,       1,10010000,       1,10160000,       2,10000000,       1,10180000,       4, 9960000,       2,10190000,      15, 9950000,       4,10200000,       4, 9940000,       1
10160000,       2,10010000,       1,10180000,       4,10000000,       1,10190000,      15, 9960000,       2,10200000,       4, 9950000,       4,10210000,       3, 9940000,       1
10160000,       2,10010000,       1,10180000,       4,10000000,       1,10190000,      15, 9960000,       2,10200000,       4, 9950000,       4,10210000,       3, 9940000,       1
10110000,       1,10010000,       1,10160000,       2,10000000,       1,10180000,       4, 9960000,       2,10190000,      15, 9950000,       4,10200000,       4, 9940000,       1
10090000,       1,10010000,       1,10110000,       1,10000000,       1,10160000,       2, 9960000,       2,10180000,       4, 9950000,       4,10190000,      15, 9940000,       1
10090000,       1,10010000,       1,10110000,       1,10000000,       1,10160000,       2, 9960000,       1,10180000,       4, 9950000,       4,10190000,      15, 9940000,       1
10090000,       1,10010000,       1,10110000,       1,10000000,       1,10160000,       2, 9960000,       1,10180000,       4, 9950000,       4,10190000,      15, 9940000,       1
10090000,       1,10010000,       1,10110000,       1,10000000,       1,10140000,       1, 9960000,       1,10160000,       2, 9950000,       4,10180000,       4, 9940000,       1
10110000,       1,10010000,       1,10140000,       1,10000000,       1,10160000,       2, 9960000,       1,10180000,       4, 9950000,       4,10190000,      15, 9940000,       1
10110000,       1,10010000,       1,10140000,       1,10000000,       1,10160000,       2, 9960000,       1,10180000,       4, 9950000,       4,10190000,      15, 9940000,       1
10110000,       1,10010000,       1,10140000,       1,10000000,       1,10160000,       2, 9960000,       1,10180000,       4, 9950000,       4,10190000,      15, 9940000,       1
10110000,       1,10010000,       1,10140000,       1,10000000,       1,10160000,       2, 9960000,       1,10180000,       4, 9950000,       4,10190000,      15, 9940000,       1
10110000,       1,10010000,       1,10140000,       1,10000000,       1,10160000,       2, 9960000,       1,10180000,       4, 9950000,       4,10190000,      15, 9940000,       1
10110000,       1,10010000,       1,10140000,       1,10000000,       1,10160000,       2, 9960000,       1,10180000,       4, 9950000,       4,10190000,      15, 9940000,       1
10110000,       1,10010000,       1,10140000,       1,10000000,       1,10160000,       2, 9960000,       1,10180000,       4, 9950000,       4,10190000,      15, 9940000,       1
10110000,       1,10000000,       1,10140000,       1, 9960000,       1,10160000,       2, 9950000,       4,10180000,       4, 9940000,       1,10190000,      15, 9930000,       3
10110000,       1,10000000,       1,10140000,       1, 9960000,       1,10160000,       2, 9950000,       4,10180000,       4, 9940000,       1,10190000,      15, 9930000,       3
10110000,       1,10000000,       1,10140000,       1, 9960000,       1,10160000,       2, 9950000,       4,10180000,       4, 9940000,       1,10190000,      15, 9930000,       3
10110000,       1,10000000,       1,10140000,       1, 9960000,       1,10160000,       2, 9950000,       4,10180000,       4, 9940000,       1,10190000,      14, 9930000,       3
10110000,       1,10000000,       1,10140000,       1, 9960000,       1,10160000,       2, 9950000,       4,10180000,       4, 9940000,       1,10190000,      14, 9930000,       3
10030000,       1,10000000,       1,10110000,       1, 9960000,       1,10140000,       1, 9950000,       4,10160000,       2, 9940000,       1,10180000,       4, 9930000,       3
10030000,       1,10000000,       1,10110000,       1, 9960000,       1,10140000,       1, 9950000,       3,10160000,       2, 9940000,       1,10180000,       4, 9930000,       3
10030000,       1,10000000,       1,10110000,       1, 9960000,       1,10140000,       1, 9950000,       3,10160000,       2, 9940000,       1,10180000,       4, 9930000,       4
10030000,       1,10000000,       1,10140000,       1, 9960000,       1,10160000,       2, 9950000,       3,10180000,       4, 9940000,       1,10190000,      14, 9930000,       4
10030000,       1, 9960000,       1,10140000,       1, 9950000,       3,10160000,       2, 9940000,       1,10180000,       4, 9930000,       4,10190000,      14, 9920000,       3
10030000,       1, 9960000,       1,10140000,       1, 9950000,       3,10160000,       2, 9940000,       1,10180000,       4, 9930000,       4,10190000,      14, 9920000,       3
10030000,       1, 9960000,       1,10140000,       1, 9950000,       3,10160000,       3, 9940000,       1,10180000,       4, 9930000,       4,10190000,      14, 9920000,       3
10030000,       1, 9990000,       1,10140000,       1, 9960000,       1,10160000,       3, 9950000,       3,10180000,       4, 9940000,       1,10190000,      14, 9930000,       4
10140000,       1, 9990000,       1,10160000,       3, 9960000,       1,10180000,       4, 9950000,       3,10190000,      14, 9940000,       1,10200000,       4, 9930000,       4
10140000,       1, 9990000,       1,10160000,       3, 9960000,       1,10180000,       4, 9950000,       3,10190000,      14, 9940000,       1,10200000,       4, 9930000,       4
10140000,       1, 9990000,       1,10160000,       3, 9960000,       1,10180000,       4, 9950000,       3,10190000,      14, 9940000,       1,10200000,       4, 9930000,       4
10140000,       1, 9990000,       1,10160000,       3, 9960000,       1,10180000,       4, 9950000,       3,10190000,      14, 9940000,       1,10200000,       4, 9930000,       4
10140000,       1, 9990000,       1,10160000,       3, 9960000,       1,10180000,       4, 9950000,       3,10190000,      14, 9940000,       1,10200000,       4, 9930000,       4
10140000,       1, 9990000,       1,10160000,       3, 9980000,       1,10180000,       4, 9960000,       1,10190000,      14, 9950000,       3,10200000,       4, 9940000,       1
